uid,name,vendor_name,address,latitude,longitude,city,country,open,close,logo_url,staff,payment_modes,contact_numbers,station_type,postal_code,zone,0,available,capacity,cost_per_unit,power_type,total,type,vehicle_type
REVBOLT_00023926,REVOS,REVOS,plot no 11/34  Nidhi vihar vipin garden ,28.6198632396068,77.0251391083002,New Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919871884254""]",charging,110078,west-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_00023898,REVOS,REVOS,"block,F-EXTN. MOHAN GARDEN NEAR PEEPAL WALA ROAD",28.6233357585441,77.0385870337486,New Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919871784323""]",charging,110059,west-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_00021186,REVOS,REVOS,पानी टंकी पानी की टंकी कराला दिल्ली  81,28.7295791329842,77.0350371301174,Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+917838660786""]",charging,110081,north-west-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_00023529,REVOS,REVOS,पानी की टंकी कराला दिल्ली के,28.7295791329842,77.0350371301174,Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+917838660786""]",charging,110081,north-west-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_00023278,REVOS,REVOS,c ist 542 sangam vihar ,28.4998129560118,77.2372129932046,New Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919818838264""]",charging,110080,south-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_00024152,REVOS,REVOS,"B-5, GT Karnal Road, Libaspur, Ambey Garden",28.7546492897597,77.1483400091529,Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919870113013""]",charging,110042,north-west-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_00021812,REVOS,REVOS,"B-5, GT Karnal Road, Libaspur, Ambey garden",28.7565045749905,77.1495842188597,Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919870113013""]",charging,110033,north-west-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_00023129,REVOS,REVOS,B-205 shiv vihar jj colony uttam nagar ,28.6408322806424,77.0558624714613,Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919625712137""]",charging,110059,west-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_00023195,REVOS,REVOS,B-205 shiv vihar jj colony uttam nagar ,28.6409332091257,77.0558296144009,Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919625712137""]",charging,110059,west-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_00023495,REVOS,REVOS,F36 kh 24/11/12 main 30 ft road west karawal nagar delhi,28.7292463210486,77.2608368843794,Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919310808318""]",charging,110094,north-east-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_00023514,REVOS,REVOS,F36 kh 24/11/12 main 30 ft road west karawal nagar delhi,28.7292036904679,77.2606360539794,Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919310808318""]",charging,110094,north-east-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_00023287,REVOS,REVOS,New Auto Class B105 LAJPAT NAGER PART 1 CAR MARKET NEW DELHI,28.5747365452386,77.2390047088265,New Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+918826381625""]",charging,110024,south-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_00019814,REVOS,REVOS,New Auto Class B105 Lajpat Nagar part I New Delhi ,28.5747430228627,77.2390305250883,New Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+918826381625""]",charging,110024,south-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_00023904,REVOS,REVOS,Ranhola Rd,28.6389772978736,77.0506978780031,New Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+917011113026""]",charging,110059,west-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_00017063,REVOS,REVOS,aardhana apartment ,28.6122765090058,77.054574675858,New Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919711036680""]",charging,110075,south-west-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_00016153,REVOS,REVOS,"Kh No.23/15/1, Block A-1, Sant Nagar, Burari, Delhi -110084",28.7355639808743,77.1974904835224,Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919911494943""]",charging,110084,north-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_00021099,REVOS,REVOS,"Kh No-23/15/1, Block A-1,  Sant Nagar, Burari, Delhi-110084",28.7355004798416,77.1974479034543,Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919911494943""]",charging,110084,north-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_00021840,REVOS,REVOS,plot 4hari vihar vihar old palam road new delhi 75,28.6193031641395,77.0254646614194,Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+918588944827""]",charging,110078,west-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_00019020,REVOS,REVOS,"Kh.No.23/15/1, Main 100 Foota Road, Block A-1, Sant Nagar, Burari, Delhi-110084, Opposite Pepsi Road",28.7355704485699,77.1974723786116,Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919999299094""]",charging,110084,north-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_00023633,REVOS,REVOS,A117/2 Raju park khan pur,28.5045065770575,77.230421975255,New Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919899742599""]",charging,110062,south-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_00023634,REVOS,REVOS,A117/2 Rajupark khanpur,28.504507460959,77.2303773835301,New Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919899742599""]",charging,110062,south-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_00019806,REVOS,REVOS,plote no - 6 kh no - 17/1/1/1 village KURENI  narela delhi -110040,28.8436745810968,77.0897937566042,New Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919210897507""]",charging,110040,north-west-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_00019988,REVOS,REVOS,"plote no -6 kh no - 17/1/1/1 village KURENI,narela delhi -110040",28.8416963236855,77.0905565097928,Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919210897507""]",charging,110040,north-west-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_00021017,REVOS,REVOS,KH 20/21 kakrola housing complex,28.6197843642094,77.0255749672651,Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+918802033564""]",charging,110059,west-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_00019213,REVOS,REVOS,A27 jawahar park,28.5076982968812,77.2313986346126,New Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+911981862111""]",charging,110062,south-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_00023897,REVOS,REVOS,"c-68 LIC COLONY, OPP SAYED GAON NEAR GH8",28.661913043453,77.0821933820844,Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919911134806""]",charging,110087,west-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_00023872,REVOS,REVOS,c-68 LIC COLONY OPP SAYED GAON NEAR GH8 ,28.6619242227914,77.0820274204016,Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919911134806""]",charging,110087,west-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_00012714,REVOS,REVOS,samarpan kunj plot21 pocket 6 sector 1A nasirpur Dwarka,28.6013712242548,77.0840427652001,New Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919313361831""]",charging,110045,south-west-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_00021133,REVOS,REVOS,"A-38, Gulab Bagh,Mohal Gardan, Metro Pillar no 744, Nawada Delhi",28.6202520238156,77.0417490229011,Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919810379009""]",charging,110087,west-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_00021245,REVOS,REVOS,"A-38, Gulab Bagh,Mohal Gardan, Metro Pillar no 744, Nawada Delhi",28.6202290676344,77.0418046787381,Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919810379009""]",charging,110087,west-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_00024160,REVOS,REVOS,"A-38, Gulab Bagh,Mohal Gardan, Metro Pillar no 744, Nawada Delhi",28.6199185700741,77.0415927842259,Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919810379009""]",charging,110059,west-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_00021135,REVOS,REVOS,A 54 gulab bagh  app. pil no 750,28.6206767122639,77.0400317385793,New Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919810357284""]",charging,110059,west-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_00020342,REVOS,REVOS,shop no 270 nawada uttam nagar ,28.6205369154938,77.0477038621902,Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+918285280132""]",charging,110059,west-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_00023790,REVOS,REVOS,D 4 108 main road sangam vihar ,28.506290864345,77.2493724524975,New Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+917703978991""]",charging,110062,south-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_00023792,REVOS,REVOS,d 4 105 main road sangam vihar ,28.5062808469643,77.249373793602,New Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+917703978991""]",charging,110062,south-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_00018969,REVOS,REVOS,kh 68/1 Main Road Bhorgarh,28.8312693223113,77.0941204950213,Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919555226606""]",charging,110040,north-west-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_00019747,REVOS,REVOS,near UCO Bank man Bawana road aur kya hai,28.7522137369577,77.0783001556993,Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919958772865""]",charging,110039,north-west-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_00022300,REVOS,REVOS,men Bawana roadpahladpur Bangar near UCO Bank,28.7522346066473,77.0782713219523,Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919958772865""]",charging,110039,north-west-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_00016169,REVOS,REVOS,near baand shop no 593 devli,28.499962047248,77.2328101471066,New Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919716864786""]",charging,110080,south-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_00023527,REVOS,REVOS,tara nagar dwarak,28.6143977407335,77.0265184342861,New Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+917503707316""]",charging,110078,west-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_00023901,REVOS,REVOS,A5 vikas kunj vikas nagar  uttam nagar new delhi ,28.6461757659423,77.0335619151592,Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+918690424594""]",charging,110059,west-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_00019017,REVOS,REVOS,main mSwaroop Nagar suker road Delhi 42,28.7576547059511,77.1491822227836,Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+917834849201""]",charging,110042,north-west-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_00018688,REVOS,REVOS,a5 vikas kunj vikas nagar uttam nagar new dwlhi ,28.6465091362629,77.0327689871192,Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+917982696661""]",charging,110059,west-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_00022276,REVOS,REVOS,shop no a4 vikas kunj vikas nagar mohan garden ,28.6459736247288,77.0332688838243,Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+918802284777""]",charging,110059,west-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_00021101,REVOS,REVOS,shop no 21 indra virat market ,28.5230179736483,77.2356908395886,New Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+918700823499""]",charging,110062,south-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_00023541,REVOS,REVOS,Mohan garden B/319 shesha godam road ,28.6232792526716,77.0347038656473,New Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+918377060505""]",charging,110059,west-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_00026308,REVOS,REVOS,"G.T Karnal Road Near Sai Baba Mandir Budhpur, Alipur ",28.7866251249527,77.140303440392,Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+918287400524""]",charging,110036,north-west-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_00026305,REVOS,REVOS,GT Karnal Road Near Sai Baba Mandir Budhpur.Alipur,28.7866004421877,77.140253148973,Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+918287400524""]",charging,110036,north-west-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_00022014,REVOS,REVOS,A-1/8 neb Sarai IGNOU road near Karnataka restaurant New Delhi,28.5107487989889,77.2022048011422,New Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919711234576""]",charging,110030,south-west-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_00021786,REVOS,REVOS,A-1/8 neb Sarai IGNOU road near Karnataka restaurant New Delhi,28.510737014333,77.202206812799,New Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919711234576""]",charging,110030,south-west-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_00021275,REVOS,REVOS,Khera Khurd near Jai maan public school ,28.7755055355498,77.1026700362563,Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+918506822251""]",charging,110082,north-west-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_00021969,REVOS,REVOS,"A 2, Khanpur Extension",28.5129539795412,77.2327243164182,New Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919899435475""]",charging,110062,south-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_00023632,REVOS,REVOS,A2 Khanpur Extension,28.5129539795412,77.2327243164182,New Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919899435475""]",charging,110062,south-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_00026307,REVOS,REVOS,D-6/253 Shop No.1 Sector-6 Rohini ,28.7107130218716,77.1099089831114,Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+917838507480""]",charging,110085,north-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_00021435,REVOS,REVOS,Buzz by Spacetime Saket,28.5186863494141,77.1994860470295,New Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""9650567699""]",charging,110030,south-west-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_00021428,REVOS,REVOS,Buzz by Spacetime Saket,28.51875852497,77.1994535252452,New Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919650567699""]",charging,110030,south-west-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_00021171,REVOS,REVOS,sevak Park Gali 8 A22A,28.6180614517538,77.0323911309242,Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919312226860""]",charging,110059,west-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_00021387,REVOS,REVOS,sevak Park Gali no8 A22A,28.6182418673829,77.0323783904314,New Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919312226860""]",charging,110059,west-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_00021134,REVOS,REVOS,sevak Park Gali no 8 A22A,28.6179969965029,77.0324796438217,Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919312226860""]",charging,110059,west-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_00021278,REVOS,REVOS,80mttr road ind.area pehladpur bangar ,28.7462798153282,77.0862787216902,Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919810070172""]",charging,110042,north-west-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_00021279,REVOS,REVOS,80mttr road ind.area pehladpur bangar ,28.7463300817958,77.0865469425917,Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919810070172""]",charging,110042,north-west-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_00021781,REVOS,REVOS,98/9 100 futa road ,28.4994036906463,77.1441282704473,New Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919999538620""]",charging,110030,south-west-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_00022328,REVOS,REVOS,98/9 100 futa road ghitorni ,28.4993866010572,77.1440793201327,New Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919999538620""]",charging,110030,south-west-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_00022250,REVOS,REVOS,a-3 freedom fighter colony  gate no.1,28.5117772997571,77.202830426395,New Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919910793765""]",charging,110030,south-west-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_00022234,REVOS,REVOS,a-3 freedom fighter colony gate no 1,28.51181854564,77.2027616947889,New Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919910793765""]",charging,110030,south-west-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_00024178,REVOS,REVOS,pooth khurd Delhi 110039 near society bus stand,28.765782563921,77.0521556586027,Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+918882629792""]",charging,110039,north-west-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_00024179,REVOS,REVOS,pooth khurd Delhi 110039 near society bus stand,28.7657784493052,77.0521777868271,Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+918882629792""]",charging,110039,north-west-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_00021889,REVOS,REVOS,Kh no 373 Ground floor kushak no 1 naar Lodi Invator Village Kadipur,28.7750585526424,77.1659037843347,Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+918373962799""]",charging,110036,north-west-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_00021941,REVOS,REVOS,j-2/5A DDA flat kalkaji ,28.5257233809742,77.2566905245185,New Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919990619021""]",charging,110019,south-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_00022241,REVOS,REVOS,jagat Singh margh road ghitoni new delhi,28.4924712779976,77.136669382453,New Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919990488041""]",charging,110030,south-west-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_00022458,REVOS,REVOS,Opposite DSIIDC office Main Delhi road BAWANA,28.7933656518742,77.0370953902602,Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919999212296""]",charging,110039,north-west-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_00024189,REVOS,REVOS,pahladpur court mod Delhi,28.7499127546114,77.0827559754252,Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919210158624""]",charging,110039,north-west-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_00024180,REVOS,REVOS,pahladpur put modeDelhi 42,28.7499171637982,77.0827626809478,Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919210158624""]",charging,110039,north-west-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_00022239,REVOS,REVOS,jagat Singh margh Ghitorni new delhi ,28.4924662686513,77.1366549655795,New Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919990488041""]",charging,110030,south-west-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
REVBOLT_00022034,REVOS,REVOS,Opposite DSIIDC office main Delhi road Bawana,28.7933536051137,77.0372184365988,Delhi,India,00:00:00,00:00:00,https://ev.delhitransport.in/static/logo/revos.png,Unstaffed,UPI,"[""+919999212296""]",charging,110039,north-west-delhi,,1.0,3.3 kW,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']"
